GEOID,total_population,median_household_income,poverty_rate_pct,pct_no_vehicle
39155,201749,53537.0,16.80900524909665,7.990169563274617
39157,92840,61953.0,12.29319258940112,7.129242335998305
39159,63411,104496.0,4.9376291179763765,2.936760289701466
39161,28833,64841.0,8.247494190684284,4.157380421738385
39163,12790,50967.0,18.913213448006257,4.486677115987461
39165,243189,103128.0,4.983778049171632,2.6021299374542175
39167,59639,59053.0,13.74603866597361,5.194541466980749
39169,116680,70320.0,8.458176208433322,10.02126408179885
39171,36973,60632.0,10.807886836340032,4.466549639165204
39173,131564,70537.0,12.344562342282083,4.303434937047851
39175,21818,68552.0,6.801723347694565,4.620351814740592
40001,19726,44955.0,21.996349994930547,10.148948598130842
40003,5683,75028.0,9.39644553932782,1.913613996719519
40005,14117,49181.0,16.370333640291847,6.992574257425743
40007,5071,62981.0,6.9217116939459675,2.547770700636943
40009,22295,51499.0,18.434626597891903,5.565955322600774
40011,8661,56843.0,11.696108994342454,2.156805596036141
40013,46528,54289.0,15.90225240715268,5.228248146703082
40015,26910,52443.0,17.551096246748422,8.077810748433894
40017,156681,82364.0,7.81843363266765,3.3357015985790412
40019,48202,56390.0,15.055391892452597,5.059237912263849
40021,47412,52410.0,19.96962794229309,6.452509309175792
40023,14285,43252.0,22.366118305915293,8.337639965546941
40025,2272,57100.0,10.827464788732394,3.1914893617021276
40027,295060,71757.0,12.286314647868231,4.133951210981901
40029,5287,47117.0,22.62152449404199,6.385021603456553
40031,121777,57150.0,15.241794427519153,8.291881428796506
40033,5537,60208.0,21.29311901751851,7.072205736894165
40035,14144,48018.0,17.94400452488688,5.17774343122102
40037,72076,61657.0,13.305399855707863,4.610214071746913
40039,28391,58669.0,15.110422316931421,4.009345794392524
40041,40791,53290.0,18.746782378465838,4.27797833935018
40043,4504,61310.0,13.943161634103019,2.4777636594663277
40045,3755,57768.0,14.40745672436751,5.169971671388102
40047,62456,64165.0,13.55033943896503,4.119252571908461
40049,25806,53600.0,14.434627605983104,3.957197657985059
40051,55314,74349.0,10.764001880175,3.990945327493726
40053,4152,58980.0,12.83718689788054,2.956636005256242
40055,5531,55204.0,13.559934912312421,8.053359683794467
40057,2499,55729.0,17.006802721088434,5.2410901467505235
40059,3272,59934.0,13.539119804400979,1.728395061728395
40061,11651,46239.0,21.174148141790404,5.422753430721558
40063,13409,44799.0,18.524871355060036,4.664274730907227
40065,24776,60954.0,14.09024862770423,6.405693950177936
40067,5420,48346.0,22.527675276752767,8.409418548774628
40069,10410,48476.0,21.853986551392893,6.762663923887889
40071,43859,53746.0,15.955676144006931,6.529581529581529
40073,15290,65167.0,12.020928711576193,3.152173913043478
40075,8446,42679.0,22.673454889888706,2.7625986642380083
40077,9537,42735.0,15.95889692775506,3.8681204569055034
40079,48525,46750.0,19.715610510046368,5.859265489206616
40081,33734,57656.0,14.068891919132032,2.871225160381787
40083,49919,80565.0,13.123259680682706,3.2224532224532227
40085,10158,60758.0,14.077574325654657,3.608247422680412
40087,42393,80150.0,7.045974571273559,1.3076972874991908
40089,31003,47046.0,20.83669322323646,7.766042424780332
40091,19159,43467.0,21.68171616472676,5.207485760781123
40093,7678,67621.0,11.370148476165669,3.536469845279444
40095,15494,53734.0,18.54911578675616,4.074074074074074
40097,39324,56552.0,16.781100600142405,4.393859184753838
40099,13837,60213.0,14.08542314085423,3.4394149041312514
40101,66606,50289.0,16.990961775215446,7.817016954449567
40103,10981,66813.0,10.518167744285584,1.5973690392295041
40105,9460,50960.0,15.644820295983086,5.5660632261550935
40107,11349,45429.0,24.19596440214997,6.871609403254973
40109,795822,62505.0,15.48625195081312,6.151559337799957
40111,36900,50819.0,17.233062330623305,6.4578416648787815
40113,46004,58189.0,12.059820885140422,4.124384309536526
40115,30472,46186.0,19.614728275137832,5.581157194060419
40117,15682,56279.0,14.787654635888279,3.272361134418526
40119,82058,46658.0,21.398279265885105,5.593065979964199
40121,43758,53054.0,17.9829973947621,7.14778211905309
40123,38116,59457.0,12.847623045440235,6.445510438483887
40125,72734,58270.0,15.061731789809443,4.810385284989781
40127,10845,42274.0,21.337021668971875,8.82005202175455
40129,3423,57574.0,13.467718375693835,0.8916323731138546
40131,95870,75312.0,9.366850943986648,2.672288538788069
40133,23592,43239.0,21.871820956256357,7.029053420805999
40135,39538,47494.0,19.302949061662197,4.712566844919786
40137,43140,57065.0,16.594807603152525,6.710897134805073
40139,21144,55682.0,20.02459326522891,3.729060451565914
40141,7013,46306.0,16.34108084985028,7.8612716763005785
40143,668923,65229.0,14.18100439063988,6.165057359929776
40145,82269,75082.0,9.121297207939808,2.6391012431031045
40147,52579,59426.0,13.609996386390003,4.719662811213487
40149,10930,60600.0,12.12259835315645,3.4602076124567476
40151,8661,50724.0,16.56852557441404,9.743891669119812
40153,20411,61207.0,14.154132575571996,3.8466341950793055
41001,16685,51657.0,13.335331135750675,4.7972587093089665
41003,95615,72882.0,17.885269047743556,7.721977122024675
41005,420925,95740.0,7.523905683910435,4.87688217462605
41007,41190,68025.0,10.138383102694828,8.645483010553171
41009,52865,83265.0,9.004066963019012,4.357019916400295
41011,64908,57563.0,15.83009798484008,6.46126447016919
41013,24987,74969.0,7.864089326449754,3.682829656981829
41015,23404,64300.0,12.331225431550163,4.39540724793685
41017,199352,82042.0,9.055339299329829,4.220615849093654
41019,111322,56440.0,14.695208494277862,5.097097876389429
41021,1983,58409.0,12.657589510842158,7.192575406032482
41023,7237,56045.0,16.084012712449912,3.4738717339667455
41025,7496,45462.0,11.87299893276414,6.382978723404255
41027,23965,80254.0,6.501147506780722,5.409890474610023
41029,222604,67690.0,13.086018220696843,5.388535315323335
41031,24659,69345.0,12.101058437081795,4.923757420556396
41033,87994,56068.0,15.88858331249858,4.739022369511185
41035,69506,57219.0,17.553880240554772,5.13020648548925
41037,8201,54663.0,18.35142055846848,7.728894173602854
41039,382218,65157.0,15.775813802594332,7.375442091526343
41041,50334,57794.0,14.532920093773594,4.848107458968999
41043,128598,69523.0,11.721799716947388,4.4129424955950665
41045,31538,48371.0,16.72902530280931,5.777733118971061
41047,345815,70926.0,12.626115119355724,6.180949295318322
41049,12140,64975.0,16.639209225700164,1.5234467983813378
41051,808098,83668.0,11.984932520560625,12.529632757666656
41053,87600,77353.0,11.575342465753424,5.142449258270747
41055,1900,57171.0,15.526315789473685,7.402597402597403
41057,27345,63098.0,12.1375022856098,4.860267314702309
41059,79904,70322.0,11.098317981577893,5.4664138283130335
41061,26286,61946.0,14.93190291409876,7.401869158878505
41063,7439,62238.0,9.087242908993144,4.952613879547539
41065,26639,61316.0,11.445624835767108,6.550343249427917
41067,599541,100121.0,8.088687846202344,5.641790007039744
41069,1407,50774.0,9.737029140014215,3.205128205128205
41071,107674,80125.0,10.796478258446793,5.51979359412056
42001,104604,78975.0,7.56089633283622,4.6942958556216565
42003,1245310,72537.0,10.807509776682112,12.670878257889404
42005,65538,61011.0,10.261222496872044,7.246011452443549
42007,167629,67194.0,10.261350959559504,8.490395699940278
42009,47613,58337.0,10.650452607481151,5.778958663328394
42011,428483,74617.0,11.462531769055015,8.676957821981212
42013,122640,59386.0,12.833496412263534,8.48439322355546
42015,60159,60650.0,12.980601406273376,7.470957678256229
42017,645163,107826.0,5.5536352828665,4.738812319210481
42019,194562,82932.0,7.673646446890965,5.757179170966199
42021,133263,54221.0,13.687220008554512,11.141319025584703
42023,4536,46186.0,14.858906525573193,10.226244343891402
42025,65018,64538.0,11.613706973453505,5.618483234566049
42027,158665,70087.0,14.947846090820283,10.18272282748563
42029,536474,118574.0,5.810160417839448,4.089282331947643
42031,37489,58690.0,13.182533543172664,6.638303619665045
42033,79707,56982.0,12.889708557592181,7.472984468038184
42035,37860,59011.0,12.601690438457474,9.497882637628555
42037,64924,59457.0,14.344464296716161,7.272586753226679
42039,83876,58734.0,12.165577757642234,9.68033503058058
42041,261269,82849.0,7.348365094978739,5.47317232564174
42043,286108,71046.0,11.973101066730047,9.032542597131638
42045,575312,86390.0,9.309209611480378,10.13654075141429
42047,30886,61672.0,8.848669300006476,6.421950315164998
42049,270495,59396.0,14.662747925100279,10.154009171127392
42051,128417,55579.0,15.644346153546648,8.145694158763675
42053,6959,46188.0,12.65986492312114,6.127982646420825
42055,156084,71808.0,8.877911893595757,5.172909741754027
42057,14545,63153.0,10.656583018219319,5.631733594515182
42059,35781,66283.0,11.760431513931975,5.7032313534427175
42061,44123,61300.0,10.015184824241326,6.626085853782258
42063,83394,57170.0,12.111183058733243,7.855041040730989
42065,44326,56607.0,13.83612326851058,7.858807858807859
42067,23535,61915.0,8.846398980242192,7.930411206507005
42069,215672,63739.0,12.523647019548203,9.367889323746246
42071,553202,81458.0,7.98894436390324,9.140237716998104
42073,85907,57585.0,12.01531889135926,7.661481089806029
42075,143258,72532.0,10.620000279216518,6.770946484176986
42077,374110,74973.0,11.650851353879874,7.924169949352843
42079,325396,60836.0,14.386163320999643,10.701465974903474
42081,114022,63437.0,11.76702741576187,9.397221310578711
42083,40459,57861.0,13.205961590746188,7.375557089950411
42085,110600,57353.0,12.66998191681736,9.884506428415776
42087,46146,58012.0,16.40662245915139,9.886094992477972
42089,168128,80656.0,11.130210315949753,5.08179249911187
42091,856399,107441.0,6.114556415876245,5.247512739626304
42093,18165,72626.0,8.31268923754473,10.284291890475567
42095,314299,82201.0,8.834899251986165,6.9710260499734185
42097,91340,55952.0,11.902780818918327,9.755129053606883
42099,45941,76103.0,8.079928604079145,5.579541680504815
42101,1593208,57537.0,22.08192527278296,28.15078687176562
42103,58996,76416.0,9.92270662417791,5.407905803195963
42105,16390,56491.0,12.050030506406346,6.853677028051554
42107,143201,63574.0,11.747124670917103,8.212399319142962
42109,39797,65914.0,7.792044626479383,6.472626472626472
42111,73802,57357.0,10.179940923010216,6.810332918911452
42113,5880,62910.0,11.717687074829932,5.280259951259139
42115,38540,63968.0,11.037882719252725,5.165910108049357
42117,41186,59707.0,11.960374884669548,6.162937948501478
42119,42908,64914.0,8.69534818681831,9.201241885407846
42121,50475,59278.0,13.113422486379395,7.348872109928246
42123,38492,57925.0,11.40236932349579,6.712320315873897
42125,209631,74403.0,9.25054023498433,7.360091743119266
42127,51227,59240.0,10.29144786928768,6.365523877044614
42129,354414,69454.0,9.530661881302658,6.958502189419005
42131,26219,67968.0,10.869979785651626,5.385613644790508
42133,457051,79183.0,8.432319369173243,5.644578616915813
44001,50658,105875.0,6.699830234118995,6.128409742867574
44003,170168,85732.0,7.436768370081332,6.022244075402707
44005,85442,96319.0,7.458860981718593,7.363214664952775
44007,657984,72579.0,13.04864555977045,11.296942456679874
44009,129998,99510.0,7.502423114201758,4.4102205110255515
45001,24368,49759.0,15.397242284963886,6.538461538461539
45003,169865,63212.0,13.924587172166131,5.76549245994345
45005,8073,37096.0,24.216524216524217,13.385093167701864
45007,204592,62347.0,14.062133416751388,5.8828657177370145
45009,13311,43920.0,20.922545263316053,15.357917570498916
45011,20653,42470.0,24.771219677528688,11.555981778949892
45013,189071,81260.0,10.05072168656219,3.5315911867880647
45015,231419,77874.0,10.724270695146034,3.434991605142713
45017,14145,55550.0,18.338635560268646,5.3436397244160645
45019,409840,78795.0,11.944173335935975,6.058383538519747
45021,56200,47011.0,17.653024911032027,6.050357008643367
45023,32171,50022.0,18.815081906064467,6.834755624515128
45025,43536,46326.0,20.0707460492466,9.266183687777518
45027,31163,48677.0,18.698456502904083,11.691201643272851
45029,38561,46795.0,16.23142553357019,9.440470107307103
45031,63025,44317.0,19.823879412931376,9.923267524578371
45033,28255,42454.0,31.21217483631216,10.648902520847312
45035,162139,73686.0,12.128482351562548,3.0704324387671393
45037,26181,60033.0,15.560902944883695,7.455067531638838
45039,20942,44521.0,18.460509979944607,6.57191586128482
45041,137015,56088.0,17.403204028755976,7.388408238266596
45043,63594,59782.0,15.847406988080637,5.086634138845135
45045,528251,71328.0,10.658569505784182,5.144783193644847
45047,69309,47553.0,16.589476114213163,8.292329956584659
45049,18890,40157.0,19.126521969295922,10.319028797289667
45051,356578,59880.0,12.867310938981092,4.266661048018372
45053,29444,60452.0,17.198750169813884,3.6116998728274696
45055,65779,61343.0,14.360206144818255,3.4827053369784857
45057,97611,72186.0,11.828584893096066,4.135328424775024
45059,67456,52077.0,18.20594165085389,6.250727957448461
45061,16557,39099.0,25.650782146524133,12.395363811976818
45063,295934,71280.0,11.477897098677408,4.662391613930717
45065,9612,55569.0,14.929255097794425,5.067139599695972
45067,29212,35972.0,27.12926194714501,12.313432835820896
45069,26585,34275.0,25.326311829979314,13.251611539680862
45071,37918,56706.0,15.029801149849675,6.035802222665868
45073,78775,56710.0,15.53665503014916,5.463297232250301
45075,84159,41020.0,24.0307037868796,8.455961085446814
45077,131106,57628.0,15.926044574619011,6.781748475397788
45079,416161,59850.0,15.670617861837124,6.678711453609135
45081,18952,51041.0,17.665681722245672,5.132382892057027
45083,330119,61955.0,14.069774838770261,4.549659473340032
45085,105199,53970.0,15.98874514016293,7.969792506782023
45087,27158,42305.0,20.708446866485016,8.972366148531952
45089,30879,40848.0,22.34852164901713,14.16784732061005
45091,282987,80158.0,8.295080692752672,3.690385550347206
46003,2590,71490.0,4.942084942084942,1.8043684710351375
46005,19089,63813.0,9.487139190109486,6.972994760177348
46007,3391,44821.0,29.2244175759363,8.974358974358974
46009,7018,57554.0,8.976916500427471,4.059652029826015
46011,34631,64438.0,11.325113337760966,5.77584916953464
46013,38278,70379.0,10.248706828987931,6.304957904583723
46015,5247,64821.0,13.474366304554982,4.954034729315628
46017,1859,42917.0,36.20225927918236,14.227642276422763
46019,10369,58106.0,8.110714630147555,3.818093385214008
46021,1534,66932.0,5.60625814863103,4.486251808972503
46023,9302,60729.0,22.027520963233712,5.298683766452919
46025,3837,59340.0,9.147771696638,3.161764705882353
46027,14953,55963.0,17.855948639069084,8.161004431314623
46029,28402,65747.0,10.773889162735019,5.491163173037402
46031,3906,48125.0,43.18996415770609,10.644257703081232
46033,8515,75943.0,8.138578978273635,0.6991196271361988
46035,19966,55606.0,14.554743063207454,7.658617424242424
46037,5485,57558.0,14.384685505925251,4.003407155025554
46039,4298,76997.0,5.677059097254538,2.116991643454039
46041,5275,55077.0,30.502369668246445,6.208955223880597
46043,2823,75048.0,13.956783563584837,2.971216341689879
46045,4014,76806.0,7.025411061285501,0.9079118028534372
46047,7079,54886.0,18.57607006639356,5.681465383421298
46049,2140,56734.0,23.08411214953271,7.0588235294117645
46051,7533,70851.0,9.611044736492765,5.34477070273837
46053,3983,48272.0,12.628671855385388,4.394224733207784
46055,1755,53109.0,10.427350427350428,8.885754583921015
46057,6196,76995.0,7.182052937378954,1.7201301720130173
46059,3075,72857.0,7.544715447154473,4.256854256854257
46061,3443,86827.0,6.012198663955853,1.3562386980108498
46063,1176,71484.0,6.377551020408164,1.5444015444015444
46065,17812,83750.0,9.409386930159442,7.5175770686857755
46067,7401,69139.0,9.471693014457506,4.742408734220403
46069,1319,69712.0,6.444275966641396,0.0
46071,2838,26078.0,37.279774489076814,14.829931972789115
46073,1836,66607.0,8.877995642701524,5.122235157159487
46075,1006,61250.0,14.81113320079523,2.6246719160104988
46077,5172,65964.0,9.08739365815932,4.842735896155767
46079,11207,74884.0,9.235299366467387,2.460456942003515
46081,26047,62977.0,10.726763158905056,4.47682584269663
46083,65801,92317.0,6.3844014528654585,1.494337860450636
